,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,month
19341,2015-02-11,454000.0,4,3040,12522,2.0,0.0,0.0,3,0.0,2000,0.0,98019,47.7247,-121.959,2490,9742,POINT (-121.959 47.7247),2
19342,2015-03-24,1400000.0,5,4140,32700,1.0,0.0,4.0,3,1950.0,1973,0.0,98177,47.7633,-122.369,3220,22077,POINT (-122.369 47.7633),3
19343,2014-07-28,371000.0,4,1690,10854,1.0,0.0,0.0,3,0.0,1977,0.0,98056,47.5241,-122.199,2390,7000,POINT (-122.199 47.5241),7
19344,2015-05-05,530000.0,3,1430,10350,1.0,0.0,0.0,3,0.0,1959,0.0,98008,47.6353,-122.12299999999999,1890,10350,POINT (-122.123 47.6353),5
19345,2014-06-10,608000.0,4,2490,9714,1.0,0.0,0.0,4,1090.0,1983,0.0,98011,47.7496,-122.20100000000001,2060,15300,POINT (-122.201 47.7496),6
19346,2014-11-11,450000.0,3,1350,7200,1.0,0.0,0.0,5,0.0,1954,0.0,98125,47.713,-122.28399999999999,1100,7200,POINT (-122.284 47.713),11
19347,2014-07-30,780000.0,4,3140,14421,2.0,0.0,0.0,3,0.0,1994,0.0,98075,47.5943,-122.01799999999999,3140,17417,POINT (-122.018 47.5943),7
19348,2014-08-29,290000.0,4,2340,52272,2.0,0.0,0.0,2,0.0,1978,0.0,98042,47.3468,-122.09100000000001,2480,40500,POINT (-122.091 47.3468),8
19349,2014-09-16,225000.0,3,1610,14182,1.0,0.0,0.0,4,510.0,1978,0.0,98092,47.3174,-122.18,1510,8400,POINT (-122.18 47.3174),9
19350,2014-09-11,805000.0,4,3320,38032,2.0,0.0,0.0,4,0.0,1991,0.0,98077,47.7478,-122.036,3270,37804,POINT (-122.036 47.7478),9
19351,2015-04-07,660000.0,3,2390,15669,2.0,0.0,0.0,3,0.0,1991,0.0,98011,47.7446,-122.193,2640,12500,POINT (-122.193 47.7446),4
19352,2014-06-13,299000.0,3,1180,13927,1.0,0.0,0.0,5,0.0,1962,0.0,98059,47.4818,-122.094,1400,13173,POINT (-122.094 47.4818),6
19353,2014-09-19,530000.0,2,1260,1312,3.0,0.0,0.0,3,0.0,2007,0.0,98103,47.6538,-122.35600000000001,1300,1312,POINT (-122.356 47.6538),9
19354,2014-10-17,680000.0,3,1800,4400,1.0,0.0,0.0,5,450.0,1970,0.0,98199,47.6599,-122.396,1920,4400,POINT (-122.396 47.6599),10
19355,2015-02-16,199900.0,4,1790,12000,1.0,0.0,0.0,5,0.0,1944,0.0,98001,47.2664,-122.256,1550,9840,POINT (-122.256 47.2664),2
19356,2015-01-08,224000.0,3,1760,6300,1.0,0.0,0.0,3,700.0,1963,0.0,98178,47.5003,-122.26,1340,7300,POINT (-122.26 47.5003),1
19357,2014-08-29,244000.0,3,1540,8885,1.0,0.0,0.0,4,100.0,1980,0.0,98031,47.4031,-122.20100000000001,1540,12734,POINT (-122.201 47.4031),8
19358,2015-04-08,485000.0,4,1260,3880,1.0,0.0,0.0,5,400.0,1918,0.0,98117,47.687,-122.391,1000,3880,POINT (-122.391 47.687),4
19359,2015-01-12,330000.0,4,2240,7589,2.0,0.0,0.0,3,0.0,1994,0.0,98030,47.3824,-122.20700000000001,2250,7300,POINT (-122.207 47.3824),1
19360,2014-12-31,509000.0,4,1630,1724,1.5,0.0,0.0,3,600.0,1915,1970.0,98119,47.6472,-122.36200000000001,1780,3810,POINT (-122.362 47.6472),12
19361,2014-11-17,440000.0,4,2350,7203,2.0,0.0,0.0,3,0.0,1989,0.0,98059,47.5123,-122.15100000000001,2260,7274,POINT (-122.151 47.5123),11
19362,2014-12-10,244000.0,3,1350,8587,1.0,0.0,0.0,3,0.0,1998,0.0,98022,47.2073,-122.012,1350,8587,POINT (-122.012 47.2073),12
19363,2014-07-17,399700.0,4,1320,4800,1.0,0.0,0.0,4,450.0,1930,0.0,98106,47.5534,-122.365,940,4800,POINT (-122.365 47.5534),7
19364,2014-06-25,519000.0,4,1950,2617,1.5,0.0,0.0,4,700.0,1910,0.0,98107,47.6696,-122.37200000000001,1520,1438,POINT (-122.372 47.6696),6
19365,2014-05-08,211000.0,4,2100,9200,1.0,0.0,0.0,3,1050.0,1959,0.0,98168,47.476000000000006,-122.292,1540,10033,POINT (-122.292 47.47600000000001),5
19366,2014-07-08,950000.0,3,3480,7800,1.0,0.0,0.0,4,1730.0,1941,1998.0,98177,47.7047,-122.37799999999999,3010,9918,POINT (-122.378 47.7047),7
19367,2014-09-02,410000.0,3,1830,2839,2.0,0.0,0.0,3,0.0,1999,0.0,98074,47.6022,-122.021,1830,3011,POINT (-122.021 47.6022),9
19368,2015-03-25,750000.0,4,2640,5000,2.0,0.0,0.0,3,600.0,1949,0.0,98117,47.678000000000004,-122.375,1330,5000,POINT (-122.375 47.678),3
19369,2014-09-10,133400.0,3,900,2550,1.0,0.0,0.0,4,0.0,1978,0.0,98023,47.3036,-122.363,1120,2550,POINT (-122.363 47.3036),9
19370,2015-04-24,240000.0,3,1553,6550,1.0,0.0,0.0,3,0.0,1900,0.0,98022,47.2056,-121.994,1010,10546,POINT (-121.994 47.2056),4
19371,2014-06-04,539000.0,3,1710,2300,2.0,0.0,0.0,3,140.0,2005,0.0,98052,47.6743,-122.14200000000001,2120,2856,POINT (-122.142 47.6743),6
19372,2014-08-14,688000.0,4,3400,292723,2.0,0.0,0.0,3,0.0,1998,0.0,98045,47.4883,-121.725,1760,69696,POINT (-121.725 47.4883),8
19373,2014-05-13,465000.0,3,1270,5112,1.0,0.0,0.0,3,0.0,1950,0.0,98115,47.676,-122.288,1580,5080,POINT (-122.288 47.676),5
19374,2014-06-17,936000.0,3,2960,12420,1.0,0.0,2.0,4,1480.0,1952,0.0,98116,47.5739,-122.406,2700,9106,POINT (-122.406 47.5739),6
19375,2014-12-30,620000.0,4,3040,9606,2.0,0.0,0.0,3,0.0,2003,0.0,98053,47.6884,-122.044,1690,3849,POINT (-122.044 47.6884),12
19376,2014-10-20,429950.0,3,1430,9750,1.0,0.0,0.0,5,0.0,1962,0.0,98133,47.7441,-122.35700000000001,1630,9282,POINT (-122.357 47.7441),10
19377,2014-07-07,296475.0,3,1520,4170,2.0,0.0,0.0,3,0.0,2004,0.0,98038,47.3842,-122.04,1560,4237,POINT (-122.04 47.3842),7
19378,2015-04-27,330000.0,4,1820,9450,1.0,0.0,0.0,3,720.0,1962,0.0,98155,47.7607,-122.329,1540,9450,POINT (-122.329 47.7607),4
19379,2014-07-30,445000.0,3,1800,11200,1.0,0.0,0.0,3,530.0,1979,0.0,98052,47.7072,-122.164,1940,11250,POINT (-122.164 47.7072),7
19380,2014-08-01,846000.0,4,2720,4000,2.0,0.0,1.0,3,650.0,2014,0.0,98118,47.5554,-122.26700000000001,1450,4000,POINT (-122.267 47.5554),8
19381,2015-05-14,725000.0,4,1980,5850,1.0,0.0,1.0,4,600.0,1960,0.0,98116,47.5607,-122.391,1810,5850,POINT (-122.391 47.5607),5
19382,2015-05-04,369000.0,4,2550,7349,2.0,0.0,0.0,3,0.0,1989,0.0,98023,47.3059,-122.34899999999999,2400,8508,POINT (-122.349 47.3059),5
19383,2014-06-09,625000.0,3,2210,16200,1.0,0.0,0.0,3,820.0,1958,0.0,98005,47.5924,-122.175,2050,16200,POINT (-122.175 47.5924),6
19384,2014-06-18,535000.0,3,2120,4080,2.0,0.0,0.0,3,0.0,2003,0.0,98053,47.681999999999995,-122.037,2280,4080,POINT (-122.037 47.682),6
19385,2014-12-18,229950.0,4,1570,6717,1.0,0.0,0.0,5,0.0,1911,0.0,98002,47.306999999999995,-122.21700000000001,1140,6716,POINT (-122.217 47.307),12
19386,2015-04-23,229999.0,3,1310,6960,1.0,0.0,0.0,4,0.0,1974,0.0,98092,47.2761,-122.15299999999999,1580,7200,POINT (-122.153 47.2761),4
19387,2014-08-25,850000.0,5,3150,4120,2.0,0.0,0.0,3,690.0,1911,2007.0,98115,47.6754,-122.315,2080,4160,POINT (-122.315 47.6754),8
19388,2014-06-10,589900.0,4,3870,35889,2.0,0.0,0.0,3,1340.0,2001,0.0,98027,47.4677,-122.01,3020,35366,POINT (-122.01 47.4677),6
19389,2014-10-30,513000.0,2,1840,4322,1.0,0.0,0.0,4,680.0,1914,0.0,98144,47.5764,-122.289,1750,4322,POINT (-122.289 47.5764),10
19390,2014-09-26,401000.0,3,1120,8321,1.0,0.0,0.0,4,0.0,1941,0.0,98027,47.5631,-122.09100000000001,1980,8671,POINT (-122.091 47.5631),9
19391,2014-09-05,260000.0,3,1440,2500,2.0,0.0,0.0,3,0.0,2006,0.0,98146,47.511,-122.359,1440,5000,POINT (-122.359 47.511),9
19392,2015-05-08,525000.0,4,2300,26650,1.0,0.0,0.0,4,0.0,1950,0.0,98177,47.7771,-122.36200000000001,2000,9879,POINT (-122.362 47.7771),5
19393,2015-03-20,470000.0,3,2070,11658,1.0,0.0,0.0,4,700.0,1977,0.0,98056,47.537,-122.178,1930,8744,POINT (-122.178 47.537),3
19394,2015-01-21,205000.0,4,1420,8063,1.0,0.0,0.0,3,480.0,1962,0.0,98198,47.4174,-122.316,1330,7515,POINT (-122.316 47.4174),1
19395,2015-02-10,620000.0,3,2010,7495,1.0,0.0,0.0,4,440.0,1979,0.0,98027,47.5613,-122.083,2050,8402,POINT (-122.083 47.5613),2
19396,2014-08-11,229000.0,3,1200,5000,1.0,0.0,0.0,3,0.0,1979,0.0,98146,47.5122,-122.35700000000001,1440,2500,POINT (-122.357 47.5122),8
19397,2014-05-09,445000.0,2,1150,6634,1.0,0.0,0.0,3,290.0,1940,0.0,98115,47.7001,-122.309,1680,6892,POINT (-122.309 47.7001),5
19398,2014-05-14,215000.0,2,1240,7200,1.0,0.0,0.0,3,0.0,1967,0.0,98168,47.4971,-122.28200000000001,1130,9200,POINT (-122.282 47.4971),5
19399,2014-07-29,504975.0,2,1900,4871,2.0,0.0,0.0,3,0.0,2005,0.0,98053,47.7132,-122.03399999999999,1640,4780,POINT (-122.034 47.7132),7
19400,2014-08-01,495000.0,4,2350,10072,2.0,0.0,0.0,3,0.0,1980,0.0,98011,47.7628,-122.16799999999999,2210,9687,POINT (-122.168 47.7628),8
19401,2015-03-11,205000.0,3,1120,8342,1.0,0.0,0.0,4,0.0,1976,0.0,98042,47.3732,-122.116,1190,6660,POINT (-122.116 47.3732),3
19402,2014-07-30,152275.0,1,1020,6871,1.0,0.0,0.0,3,0.0,1937,0.0,98146,47.5051,-122.338,1260,6933,POINT (-122.338 47.5051),7
19403,2015-03-25,586000.0,4,1930,8338,1.0,0.0,0.0,3,0.0,1968,0.0,98125,47.7026,-122.285,2280,7616,POINT (-122.285 47.7026),3
19404,2014-10-17,779950.0,2,2680,7625,1.0,0.0,0.0,3,0.0,2002,0.0,98053,47.7094,-122.024,2310,7395,POINT (-122.024 47.7094),10
19405,2014-12-18,557000.0,4,2660,11315,2.0,0.0,0.0,4,0.0,1983,0.0,98074,47.6204,-122.044,1980,11315,POINT (-122.044 47.6204),12
19406,2014-10-29,610000.0,4,2200,7200,1.0,0.0,2.0,4,980.0,1958,0.0,98144,47.5818,-122.296,1940,6000,POINT (-122.296 47.5818),10
19407,2014-07-08,405000.0,3,1010,7683,1.5,0.0,0.0,5,0.0,1953,0.0,98125,47.72,-122.318,1550,7271,POINT (-122.318 47.72),7
19408,2014-05-09,320000.0,4,2310,7490,2.0,0.0,0.0,3,0.0,1980,0.0,98055,47.4379,-122.19200000000001,2310,8480,POINT (-122.192 47.4379),5
19409,2014-09-19,356000.0,3,920,3863,1.0,0.0,0.0,3,0.0,1970,0.0,98118,47.5524,-122.27,1080,5150,POINT (-122.27 47.5524),9
19410,2015-02-26,794500.0,5,3030,4120,1.5,0.0,0.0,4,1100.0,1913,0.0,98115,47.6771,-122.319,1280,3090,POINT (-122.319 47.6771),2
19411,2014-05-08,349000.0,3,1590,9620,1.0,0.0,0.0,3,0.0,1988,0.0,98059,47.4815,-122.152,2980,9398,POINT (-122.152 47.4815),5
19412,2014-06-04,549000.0,4,2740,88426,2.0,0.0,0.0,3,0.0,1991,0.0,98027,47.4734,-122.006,2740,62726,POINT (-122.006 47.4734),6
19413,2014-07-18,193000.0,3,960,10761,1.0,0.0,0.0,4,0.0,1962,0.0,98002,47.2819,-122.22399999999999,960,10761,POINT (-122.224 47.2819),7
19414,2014-10-16,700000.0,3,2240,7227,2.0,0.0,1.0,3,800.0,1977,0.0,98008,47.6208,-122.09299999999999,3150,16150,POINT (-122.093 47.6208),10
19415,2015-03-24,523000.0,3,2400,6182,2.0,0.0,0.0,3,0.0,1998,0.0,98065,47.5363,-121.87,2420,5829,POINT (-121.87 47.5363),3
19416,2014-11-18,565000.0,5,2860,20790,1.0,0.0,0.0,4,1060.0,1965,0.0,98155,47.7757,-122.295,1920,9612,POINT (-122.295 47.7757),11
19417,2015-05-05,500000.0,4,2960,5027,2.0,0.0,0.0,3,0.0,2000,0.0,98065,47.5328,-121.881,2760,5500,POINT (-121.881 47.5328),5
19418,2014-07-07,1450000.0,4,3770,4103,2.0,0.0,0.0,5,1060.0,1925,0.0,98109,47.64100000000001,-122.34899999999999,2560,4160,POINT (-122.349 47.64100000000001),7
19419,2015-02-19,710000.0,6,3830,68825,2.0,0.0,0.0,3,0.0,1995,0.0,98027,47.4574,-122.00299999999999,2410,68825,POINT (-122.003 47.4574),2
19420,2014-10-15,333000.0,4,2750,9001,1.0,0.0,0.0,3,0.0,2008,0.0,98055,47.457,-122.189,1340,11050,POINT (-122.189 47.457),10
19421,2014-07-17,580000.0,3,2100,6874,1.0,0.0,0.0,3,800.0,1943,0.0,98115,47.6724,-122.279,2220,5912,POINT (-122.279 47.6724),7
19422,2014-08-01,289950.0,4,1500,8400,1.0,0.0,0.0,3,300.0,1956,0.0,98188,47.4531,-122.273,1780,9913,POINT (-122.273 47.4531),8
19423,2015-02-19,375000.0,2,710,4618,1.0,0.0,1.0,3,0.0,1925,0.0,98199,47.64,-122.39399999999999,1810,4988,POINT (-122.394 47.64),2
19424,2014-09-26,505000.0,2,2770,10800,1.5,0.0,0.0,5,860.0,1984,0.0,98074,47.6082,-122.057,2140,10800,POINT (-122.057 47.6082),9
19425,2014-07-21,324950.0,3,2050,6720,1.0,0.0,2.0,3,1000.0,1939,0.0,98178,47.5058,-122.235,2380,7260,POINT (-122.235 47.5058),7
19426,2014-07-14,490000.0,4,1960,10275,2.0,0.0,0.0,3,0.0,1965,0.0,98052,47.6887,-122.124,1560,10275,POINT (-122.124 47.6887),7
19427,2014-05-12,630000.0,4,1770,6000,2.0,0.0,0.0,5,0.0,1911,0.0,98199,47.6493,-122.40100000000001,1340,6000,POINT (-122.401 47.6493),5
19428,2014-06-20,595000.0,3,3290,22649,2.0,0.0,0.0,4,0.0,1993,0.0,98056,47.5241,-122.193,2750,6119,POINT (-122.193 47.5241),6
19429,2015-05-01,872500.0,4,1990,6000,1.0,0.0,0.0,3,730.0,1956,2015.0,98199,47.6515,-122.397,1770,6000,POINT (-122.397 47.6515),5
19430,2015-02-22,490000.0,2,1760,5250,1.0,0.0,2.0,4,0.0,1951,0.0,98126,47.5577,-122.37899999999999,1760,5400,POINT (-122.379 47.5577),2
19431,2014-12-16,1900000.0,4,5080,27755,2.0,0.0,0.0,3,0.0,2001,0.0,98006,47.5423,-122.111,4730,22326,POINT (-122.111 47.5423),12
19432,2015-05-05,310000.0,2,1020,8102,1.0,0.0,0.0,3,0.0,1956,0.0,98056,47.5135,-122.193,1770,7291,POINT (-122.193 47.5135),5
19433,2015-05-04,450000.0,3,1350,92721,1.0,0.0,0.0,2,150.0,1946,0.0,98055,47.4657,-122.198,1860,8096,POINT (-122.198 47.4657),5
19434,2014-10-23,539000.0,3,1740,12000,2.0,0.0,0.0,3,0.0,1974,0.0,98074,47.6276,-122.053,2580,12224,POINT (-122.053 47.6276),10
19435,2014-07-07,888550.0,3,3540,38322,2.0,0.0,0.0,3,0.0,1989,0.0,98053,47.6892,-122.04799999999999,3540,35926,POINT (-122.048 47.6892),7
19436,2014-07-14,269950.0,3,1520,8720,1.0,0.0,0.0,3,440.0,1981,0.0,98058,47.4267,-122.15700000000001,1720,7551,POINT (-122.157 47.4267),7
19437,2014-08-19,300000.0,3,1310,9761,1.0,0.0,0.0,3,0.0,1967,0.0,98034,47.721000000000004,-122.228,1490,9600,POINT (-122.228 47.721),8
19438,2014-09-22,780000.0,2,3000,24004,1.0,0.0,0.0,3,590.0,1952,0.0,98005,47.611000000000004,-122.15700000000001,4270,24506,POINT (-122.157 47.611),9
19439,2014-07-15,545000.0,3,2660,20369,2.0,0.0,0.0,3,0.0,1992,0.0,98027,47.5234,-122.055,2720,12927,POINT (-122.055 47.5234),7
19440,2015-04-15,278000.0,3,2120,9804,2.0,0.0,0.0,3,0.0,1994,0.0,98042,47.3596,-122.16,2120,7200,POINT (-122.16 47.3596),4
19441,2014-12-01,342000.0,3,1200,2845,2.0,0.0,0.0,3,0.0,1986,0.0,98034,47.7151,-122.20299999999999,1220,2140,POINT (-122.203 47.7151),12
19442,2015-05-06,190000.0,4,1900,9861,1.0,0.0,0.0,4,0.0,1967,0.0,98038,47.3615,-122.057,1720,7967,POINT (-122.057 47.3615),5
19443,2014-11-21,387000.0,2,1010,948,3.0,0.0,0.0,3,0.0,1999,0.0,98103,47.6529,-122.355,1330,1318,POINT (-122.355 47.6529),11
19444,2015-03-04,279950.0,3,1850,7480,2.0,0.0,0.0,3,0.0,1978,0.0,98058,47.452,-122.15899999999999,1870,7480,POINT (-122.159 47.452),3
19445,2015-03-18,550000.0,6,4520,40164,2.0,0.0,0.0,3,940.0,1953,2008.0,98031,47.407,-122.21600000000001,2870,13068,POINT (-122.216 47.407),3
19446,2014-05-20,439000.0,3,2010,251341,2.0,0.0,0.0,3,500.0,2003,0.0,98019,47.7416,-121.91,1780,108900,POINT (-121.91 47.7416),5
19447,2014-10-10,774888.0,3,2420,23507,1.0,0.0,0.0,4,0.0,1969,0.0,98027,47.5107,-122.027,2540,22257,POINT (-122.027 47.5107),10
19448,2014-06-10,480000.0,5,2732,9500,1.0,0.0,2.0,4,862.0,1975,0.0,98003,47.3436,-122.323,2720,10000,POINT (-122.323 47.3436),6
19449,2014-05-08,835000.0,4,1910,6960,1.5,0.0,0.0,5,0.0,1941,0.0,98103,47.6893,-122.348,1360,3300,POINT (-122.348 47.6893),5
19450,2015-03-03,1500000.0,5,3520,5400,2.0,0.0,0.0,3,1120.0,2008,0.0,98119,47.6364,-122.363,1360,3600,POINT (-122.363 47.6364),3
19451,2015-03-26,771000.0,4,2220,3760,1.5,0.0,0.0,4,850.0,1929,0.0,98117,47.6876,-122.368,1620,3760,POINT (-122.368 47.6876),3
19452,2014-08-07,1230000.0,4,2020,5800,1.0,0.0,3.0,4,260.0,1941,0.0,98199,47.6471,-122.412,3100,5800,POINT (-122.412 47.6471),8
19453,2014-10-17,600000.0,4,2090,7290,1.0,0.0,0.0,5,670.0,1966,0.0,98007,47.623999999999995,-122.14200000000001,2110,8436,POINT (-122.142 47.624),10
19454,2014-07-02,305000.0,3,1580,7424,1.0,0.0,0.0,3,570.0,1962,0.0,98058,47.4607,-122.171,1710,7772,POINT (-122.171 47.4607),7
19455,2015-03-27,1390000.0,5,2650,11340,1.0,0.0,0.0,3,0.0,1955,0.0,98004,47.62600000000001,-122.213,2780,13204,POINT (-122.213 47.62600000000001),3
19456,2014-09-10,216500.0,3,1020,11652,1.0,0.0,0.0,4,0.0,1971,0.0,98188,47.4459,-122.27799999999999,1690,11652,POINT (-122.278 47.4459),9
19457,2015-01-22,370000.0,3,1070,1219,2.0,0.0,0.0,3,350.0,2004,0.0,98116,47.5618,-122.384,1070,1254,POINT (-122.384 47.5618),1
19458,2014-06-30,492650.0,4,2120,9786,1.0,0.0,0.0,3,480.0,1967,0.0,98177,47.7753,-122.365,2310,8787,POINT (-122.365 47.7753),6
19459,2014-07-25,431200.0,5,1360,10609,1.0,0.0,0.0,3,300.0,1966,0.0,98034,47.7203,-122.229,1490,9935,POINT (-122.229 47.7203),7
19460,2015-04-09,277500.0,4,1700,12048,2.0,0.0,0.0,3,0.0,1990,0.0,98030,47.3748,-122.186,1960,7650,POINT (-122.186 47.3748),4
19461,2015-03-17,278000.0,5,1820,8712,1.0,0.0,0.0,5,730.0,1960,0.0,98032,47.3712,-122.289,1820,8712,POINT (-122.289 47.3712),3
19462,2014-09-02,351000.0,4,1430,8400,1.0,0.0,0.0,3,700.0,1969,0.0,98072,47.7417,-122.17200000000001,1310,8240,POINT (-122.172 47.7417),9
19463,2014-06-16,850000.0,4,4140,7089,2.0,0.0,0.0,3,980.0,2003,0.0,98034,47.7059,-122.2,2640,8896,POINT (-122.2 47.7059),6
19464,2014-08-11,885000.0,2,1313,3600,1.0,0.0,0.0,3,0.0,1904,2012.0,98119,47.6369,-122.365,1080,3600,POINT (-122.365 47.6369),8
19465,2014-07-15,399950.0,3,1590,87120,1.0,0.0,3.0,3,0.0,1998,0.0,98022,47.2241,-122.072,2780,183161,POINT (-122.072 47.2241),7
19466,2014-08-05,185000.0,3,1080,9262,1.0,0.0,0.0,3,0.0,1968,0.0,98178,47.4883,-122.24799999999999,1090,9262,POINT (-122.248 47.4883),8
19467,2014-09-25,440000.0,5,2730,6000,1.0,0.0,0.0,3,1260.0,1979,0.0,98178,47.4994,-122.234,2590,6000,POINT (-122.234 47.4994),9
19468,2014-08-13,2400000.0,4,3800,19798,2.0,0.0,0.0,3,0.0,1969,2009.0,98006,47.5684,-122.19,3940,18975,POINT (-122.19 47.5684),8
19469,2014-08-21,299000.0,3,2540,9961,1.0,0.0,0.0,4,1220.0,1969,0.0,98031,47.41,-122.208,1870,10251,POINT (-122.208 47.41),8
19470,2014-08-28,299500.0,3,1810,34500,1.0,0.0,0.0,3,580.0,1980,0.0,98032,47.3707,-122.275,2090,9735,POINT (-122.275 47.3707),8
19471,2015-03-17,420000.0,3,1540,7506,1.0,0.0,0.0,5,0.0,1961,0.0,98155,47.7565,-122.325,2180,7653,POINT (-122.325 47.7565),3
19472,2014-06-27,234000.0,4,1390,18000,1.0,0.0,0.0,3,0.0,1955,2013.0,98032,47.3885,-122.28399999999999,1390,18000,POINT (-122.284 47.3885),6
19473,2014-07-14,540000.0,2,1460,4800,1.0,0.0,0.0,5,610.0,1950,0.0,98103,47.6928,-122.339,2050,5592,POINT (-122.339 47.6928),7
19474,2014-06-09,649950.0,4,2350,63162,2.0,0.0,0.0,4,0.0,1994,0.0,98077,47.7545,-122.04700000000001,2370,63162,POINT (-122.047 47.7545),6
19475,2015-01-08,330000.0,3,1160,7912,1.0,0.0,0.0,4,0.0,1956,0.0,98125,47.7336,-122.306,1190,7482,POINT (-122.306 47.7336),1
19476,2015-04-27,840000.0,4,3500,5960,2.0,0.0,0.0,3,0.0,2010,0.0,98053,47.6944,-122.022,3390,6856,POINT (-122.022 47.6944),4
19477,2014-11-07,370000.0,3,1980,6922,2.0,0.0,0.0,5,0.0,1991,0.0,98031,47.396,-122.184,2090,7697,POINT (-122.184 47.396),11
19478,2014-06-25,410000.0,3,1250,7700,1.0,0.0,0.0,5,0.0,1968,0.0,98056,47.5383,-122.178,1430,7700,POINT (-122.178 47.5383),6
19479,2014-12-09,257000.0,2,770,7200,1.0,0.0,0.0,3,0.0,1951,0.0,98125,47.7143,-122.325,1320,7139,POINT (-122.325 47.7143),12
19480,2014-12-30,350000.0,3,1920,6710,1.0,0.0,0.0,3,600.0,1959,0.0,98118,47.5346,-122.286,1810,5600,POINT (-122.286 47.5346),12
19481,2014-08-25,380000.0,2,1120,7560,1.0,0.0,1.0,3,0.0,1947,0.0,98177,47.77,-122.39,1120,7200,POINT (-122.39 47.77),8
19482,2015-03-10,344000.0,3,1150,12402,1.0,0.0,0.0,4,0.0,1969,0.0,98072,47.7422,-122.09899999999999,1400,13600,POINT (-122.099 47.7422),3
19483,2014-05-27,488000.0,3,1590,2550,3.0,0.0,0.0,3,0.0,1985,0.0,98117,47.6772,-122.39299999999999,1260,5100,POINT (-122.393 47.6772),5
19484,2014-10-08,465000.0,3,910,3880,1.0,0.0,0.0,3,130.0,1942,0.0,98117,47.6862,-122.39200000000001,1220,3880,POINT (-122.392 47.6862),10
19485,2015-05-04,229500.0,2,1870,6625,1.0,0.0,0.0,3,910.0,1948,0.0,98178,47.5071,-122.249,1680,6000,POINT (-122.249 47.5071),5
19486,2014-11-12,445000.0,5,2420,11250,2.0,0.0,0.0,3,0.0,2013,0.0,98146,47.5082,-122.36200000000001,1510,9950,POINT (-122.362 47.5082),11
19487,2015-03-17,246000.0,4,2120,7110,1.5,0.0,0.0,3,0.0,1919,0.0,98030,47.3846,-122.227,1540,7110,POINT (-122.227 47.3846),3
19488,2014-06-04,545000.0,5,2730,17240,1.0,0.0,0.0,5,1070.0,1958,0.0,98028,47.7646,-122.26700000000001,2250,13200,POINT (-122.267 47.7646),6
19489,2014-08-13,518000.0,4,2560,5672,2.0,0.0,1.0,3,0.0,2005,0.0,98056,47.5222,-122.20100000000001,2190,6788,POINT (-122.201 47.5222),8
19490,2014-10-31,565000.0,4,2620,10016,2.0,0.0,0.0,3,0.0,1996,0.0,98056,47.5295,-122.179,2620,10016,POINT (-122.179 47.5295),10
19491,2015-04-10,445000.0,4,2760,8558,2.0,0.0,0.0,3,0.0,2001,0.0,98056,47.4802,-122.189,2760,7703,POINT (-122.189 47.4802),4
19492,2014-07-17,968000.0,5,2900,9799,1.0,0.0,0.0,3,1450.0,1959,0.0,98004,47.6255,-122.208,2810,9687,POINT (-122.208 47.6255),7
19493,2015-03-31,725000.0,3,1820,6324,1.0,0.0,0.0,5,910.0,1945,0.0,98115,47.6823,-122.27,1850,6440,POINT (-122.27 47.6823),3
19494,2014-08-26,315500.0,3,1870,8400,1.0,0.0,0.0,3,880.0,1977,0.0,98058,47.45399999999999,-122.164,1750,8400,POINT (-122.164 47.45399999999999),8
19495,2014-05-05,487585.0,4,2010,9211,1.0,0.0,0.0,3,540.0,1977,0.0,98034,47.7206,-122.171,1840,8500,POINT (-122.171 47.7206),5
19496,2015-03-23,246500.0,2,940,6000,1.0,0.0,0.0,2,0.0,1954,0.0,98148,47.4631,-122.329,1890,8547,POINT (-122.329 47.4631),3
19497,2014-08-14,819000.0,3,1850,6000,1.5,0.0,0.0,3,200.0,1913,1999.0,98199,47.6528,-122.40100000000001,1540,6000,POINT (-122.401 47.6528),8
19498,2014-12-18,349900.0,5,2530,4229,2.0,0.0,0.0,3,0.0,2004,0.0,98038,47.3531,-122.021,2070,4879,POINT (-122.021 47.3531),12
19499,2014-08-22,267000.0,3,940,4700,1.0,0.0,0.0,4,0.0,1942,0.0,98146,47.5117,-122.37799999999999,1020,5700,POINT (-122.378 47.5117),8
19500,2015-05-13,480000.0,3,1820,15000,1.0,0.0,0.0,3,340.0,1978,0.0,98028,47.7401,-122.249,1930,13600,POINT (-122.249 47.7401),5
19501,2014-09-10,525000.0,2,1510,3360,1.0,0.0,0.0,3,630.0,1924,0.0,98122,47.6135,-122.29700000000001,1330,3360,POINT (-122.297 47.6135),9
19502,2014-06-25,578000.0,4,2070,5415,2.0,0.0,0.0,3,0.0,1996,0.0,98029,47.5706,-122.006,2120,5331,POINT (-122.006 47.5706),6
19503,2015-05-06,345000.0,3,1380,1547,3.0,0.0,0.0,3,0.0,2000,0.0,98103,47.6908,-122.34100000000001,1380,1465,POINT (-122.341 47.6908),5
19504,2015-03-26,499000.0,3,1270,6250,1.0,0.0,0.0,3,360.0,1955,0.0,98116,47.5694,-122.397,2000,6250,POINT (-122.397 47.5694),3
